,UNIQUE_SOURCE_ID,UNIQUE_TARGET_ID,SOURCE_ID,SOURCE_NAME,SOURCE_ATTRIBUTE,SOURCE_NODE_TYPE,SOURCE_TYPE,SOURCE_PQL,SOURCE_STUDIO_ASSET_ID,SOURCE_STUDIO_ASSET_TYPE,TARGET_ID,TARGET_NAME,TARGET_ATTRIBUTE,TARGET_NODE_TYPE,TARGET_STUDIO_ASSET_ID,TARGET_STUDIO_ASSET_TYPE,DATA_SOURCE_ID,KNOWLEDGE_MODEL_KEY,KNOWLEDGE_MODEL_ID,DATA_MODEL_ID,DATA_MODEL_NAME,DATA_POOL_ID,DATA_POOL_NAME
0,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.step_execution_item_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.step_execution_item_id_target,lineage_mapping,step_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
1,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.step_execution_item_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.step_execution_item_id_target,lineage_mapping,step_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
2,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.step_execution_item_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.step_execution_item_id_target,lineage_mapping,step_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
3,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.execution_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.execution_id_target,lineage_mapping,execution_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.execution_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.execution_id_target,lineage_mapping,execution_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
5,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.execution_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.b1170b12-0ddf-4946-b785-a173f1ea8912,lineage_mapping.execution_id_target,lineage_mapping,execution_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,b1170b12-0ddf-4946-b785-a173f1ea8912,Execution Lineage Overview,,VIEW,b1170b12-0ddf-4946-b785-a173f1ea8912,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.execution_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.execution_id_target,lineage_mapping,execution_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
7,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.task_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.task_id_target,lineage_mapping,task_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
8,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.task_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.task_id_target,lineage_mapping,task_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
9,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.task_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.task_id_target,lineage_mapping,task_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
10,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.task_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.task_name_target,lineage_mapping,task_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
11,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.task_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.task_name_target,lineage_mapping,task_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
12,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.task_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.task_name_target,lineage_mapping,task_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
13,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.end_time_logs_step_level,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.end_time_logs_step_level,lineage_mapping,end_time_logs_step_level,ATTRIBUTES,CUSTOMIZED,"PU_MAX(
  ""data_job_executions"", 
  ""data_job_execution_events"".""created_at"",
  ""data_job_execution_events"".""clean_status"" IN ('SUCCESS', 'FAIL')
)",dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
14,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.end_time_logs_step_level,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.end_time_logs_step_level,lineage_mapping,end_time_logs_step_level,ATTRIBUTES,CUSTOMIZED,"PU_MAX(
  ""data_job_executions"", 
  ""data_job_execution_events"".""created_at"",
  ""data_job_execution_events"".""clean_status"" IN ('SUCCESS', 'FAIL')
)",dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
15,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.end_time_logs_step_level,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.end_time_logs_step_level,lineage_mapping,end_time_logs_step_level,ATTRIBUTES,CUSTOMIZED,"PU_MAX(
  ""data_job_executions"", 
  ""data_job_execution_events"".""created_at"",
  ""data_job_execution_events"".""clean_status"" IN ('SUCCESS', 'FAIL')
)",dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
16,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.last_step_complete_execution_status,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.last_step_complete_execution_status,lineage_mapping,last_step_complete_execution_status,ATTRIBUTES,CUSTOMIZED,"PU_LAST(
    ""step_executions"",
   ""step_execution_events"".""status"",
    ORDER BY ""step_execution_events"".""created_at""
  )",dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
17,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.last_step_complete_execution_status,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.last_step_complete_execution_status,lineage_mapping,last_step_complete_execution_status,ATTRIBUTES,CUSTOMIZED,"PU_LAST(
    ""step_executions"",
   ""step_execution_events"".""status"",
    ORDER BY ""step_execution_events"".""created_at""
  )",dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
18,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_pool_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.1c2a1407-c47c-4b7c-9862-92448e498a5c,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,1c2a1407-c47c-4b7c-9862-92448e498a5c,Task View,,VIEW,1c2a1407-c47c-4b7c-9862-92448e498a5c,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
19,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_pool_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
20,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_pool_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
21,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_pool_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.data_pool_id_target,lineage_mapping,data_pool_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
22,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.job_execution_item_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.job_execution_item_id_target,lineage_mapping,job_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
23,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.job_execution_item_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.b1170b12-0ddf-4946-b785-a173f1ea8912,lineage_mapping.job_execution_item_id_target,lineage_mapping,job_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,b1170b12-0ddf-4946-b785-a173f1ea8912,Execution Lineage Overview,,VIEW,b1170b12-0ddf-4946-b785-a173f1ea8912,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
24,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.scheduling_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
25,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.scheduling_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
26,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.scheduling_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.b1170b12-0ddf-4946-b785-a173f1ea8912,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,b1170b12-0ddf-4946-b785-a173f1ea8912,Execution Lineage Overview,,VIEW,b1170b12-0ddf-4946-b785-a173f1ea8912,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
27,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.scheduling_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.scheduling_name_target,lineage_mapping,scheduling_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
28,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.schedule_execution_item_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.schedule_execution_item_id_target,lineage_mapping,schedule_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
29,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.schedule_execution_item_id_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.b1170b12-0ddf-4946-b785-a173f1ea8912,lineage_mapping.schedule_execution_item_id_target,lineage_mapping,schedule_execution_item_id_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,b1170b12-0ddf-4946-b785-a173f1ea8912,Execution Lineage Overview,,VIEW,b1170b12-0ddf-4946-b785-a173f1ea8912,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
30,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_job_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.00c6b304-648d-4bcd-8535-571bf4b1f95d,lineage_mapping.data_job_name_target,lineage_mapping,data_job_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,00c6b304-648d-4bcd-8535-571bf4b1f95d,Network View,,VIEW,00c6b304-648d-4bcd-8535-571bf4b1f95d,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
31,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_job_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.276c04cf-9f22-441a-aacc-c62f650495db,lineage_mapping.data_job_name_target,lineage_mapping,data_job_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,276c04cf-9f22-441a-aacc-c62f650495db,Execution Logs Network View,,VIEW,276c04cf-9f22-441a-aacc-c62f650495db,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
32,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_job_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.b1170b12-0ddf-4946-b785-a173f1ea8912,lineage_mapping.data_job_name_target,lineage_mapping,data_job_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,b1170b12-0ddf-4946-b785-a173f1ea8912,Execution Lineage Overview,,VIEW,b1170b12-0ddf-4946-b785-a173f1ea8912,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
33,dd35ad1d-5ba1-44dc-b9a0-533587643b35.lineage_mapping.data_job_name_target,34ca0a04-a73c-4ea8-ba73-f1863cf8471d.767c5972-9a0c-4ac2-9529-a21d2656e7ba,lineage_mapping.data_job_name_target,lineage_mapping,data_job_name_target,ATTRIBUTES,UNKNOWN,,dd35ad1d-5ba1-44dc-b9a0-533587643b35,KNOWLEDGE_MODEL,767c5972-9a0c-4ac2-9529-a21d2656e7ba,Network View - Data Model View,,VIEW,767c5972-9a0c-4ac2-9529-a21d2656e7ba,VIEW,,km-data-lineage,dd35ad1d-5ba1-44dc-b9a0-533587643b35,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
