source_node,target_node,task_target,data_pool_id,data_pool_name,data_model_id,data_model_name
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.budget_pd,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.pays_prov,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.pays_prov,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.pays_tran,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.pays_tran,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.mndid,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.mndid,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.kontt,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.kontt,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.kontl,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.kontl,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.vname,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.vname,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.egrup,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.egrup,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.btype,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.btype,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing._celonis_change_date,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing._celonis_change_date,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.wrbtr_converted,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.wrbtr_converted,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.skfbt_converted,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.skfbt_converted,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.wskto_converted,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.wskto_converted,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.bukrs_text,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.bukrs_text,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zterm_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zterm_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztagg_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztagg_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zdart_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zdart_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zfael_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zfael_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zmona_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zmona_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztag1_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztag1_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zprz1_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zprz1_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztag2_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztag2_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zprz2_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.zprz2_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztag3_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing.ztag3_md,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_bseg_clearing,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing._case_key,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_AR_BSEG_CLEARING,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.ar_bseg_clearing._case_key,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_tcurf,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.mandt,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_TCURF,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.mandt,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_tcurf,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.kurst,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_TCURF,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.kurst,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_tcurf,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.fcurr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_TCURF,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.fcurr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_tcurf,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.tcurr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_TCURF,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.tcurr,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_tcurf,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.gdatu,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
DATA_MODEL_TABLE_0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_1c1e8492-6555-48a8-95b3-a9038659131f_TCURF,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.gdatu,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
0cca1931-70ef-49b4-a097-332895c99c21_31443ff6-854c-4adb-8a0c-cd9b197e3de3_ar_tcurf,6dc41ceb-3d03-4f90-9500-4d6a1db05f67.tcurf.ffact,DATA_MODEL_COLUMN,0cca1931-70ef-49b4-a097-332895c99c21,SAP ECC - Order to Cash (OM + AR),1c1e8492-6555-48a8-95b3-a9038659131f,SAP ECC - Order to Cash Data Model
